Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1986","1986","tonnes","43803000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1987","1987","tonnes","45148076","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1988","1988","tonnes","46212890","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1989","1989","tonnes","47202361","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1990","1990","tonnes","48129659","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1991","1991","tonnes","49128336","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1992","1992","tonnes","49642471","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1993","1993","tonnes","52123500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1994","1994","tonnes","53203533","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1995","1995","tonnes","55675300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1996","1996","tonnes","56395900","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1997","1997","tonnes","60608430","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1998","1998","tonnes","62895081","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","1999","1999","tonnes","70093181","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2000","2000","tonnes","71383100","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2001","2001","tonnes","77866529","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2002","2002","tonnes","69076536","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2003","2003","tonnes","78279752","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2004","2004","tonnes","66021336","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2005","2005","tonnes","71615878","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2006","2006","tonnes","81550722","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2007","2007","tonnes","87348289","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2008","2008","tonnes","90990087","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2009","2009","tonnes","90176119","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2010","2010","tonnes","99349827","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2011","2011","tonnes","105711719","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2012","2012","tonnes","112932800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2013","2013","tonnes","119592200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2014","2014","tonnes","125158709","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2015","2015","tonnes","119983010","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2016","2016","tonnes","125447083","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2017","2017","tonnes","131334057","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2018","2018","tonnes","135590864","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2019","2019","tonnes","137401659","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","F1735","Vegetables Primary","2020","2020","tonnes","141195036","E","Estimated value"
