Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1986","1986","tonnes","96401422","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1987","1987","tonnes","100060235","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1988","1988","tonnes","107860654","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1989","1989","tonnes","112191813","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1990","1990","tonnes","117890422","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1991","1991","tonnes","120323623","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1992","1992","tonnes","132901081","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1993","1993","tonnes","155026089","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1994","1994","tonnes","171783090","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1995","1995","tonnes","185201935","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1996","1996","tonnes","203844573","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1997","1997","tonnes","210836461","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1998","1998","tonnes","219207836","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","1999","1999","tonnes","236989752","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2000","2000","tonnes","305046307","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2001","2001","tonnes","319698930","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2002","2002","tonnes","344510980","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2003","2003","tonnes","356965280","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2004","2004","tonnes","366136942","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2005","2005","tonnes","380623697","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2006","2006","tonnes","396361129","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2007","2007","tonnes","423367898","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2008","2008","tonnes","446498509","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2009","2009","tonnes","460983126","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2010","2010","tonnes","476960773","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2011","2011","tonnes","497909712","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2012","2012","tonnes","507933791","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2013","2013","tonnes","520424596","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2014","2014","tonnes","533459396","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2015","2015","tonnes","564181099","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2016","2016","tonnes","559740272","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2017","2017","tonnes","576155633","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2018","2018","tonnes","581137843","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2019","2019","tonnes","587222613","E","Estimated value"
"QCL","Crops and livestock products","159","China","5510","Production","F1735","Vegetables Primary","2020","2020","tonnes","596166271","E","Estimated value"
